name/season,injury_days_list,injury_days_vector
makoto-hasebe_23/24,"[(11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
malick-thiaw_21/22,"[(3, 9), (13, 10), (13, 10)]","[0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20]"
malick-thiaw_23/24,"[(4, 5), (13, 78)]","[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 78]"
malik-talabidi_20/21,"[(11, 146)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0]"
malik-tillman_20/21,"[(11, 96), (3, 168)]","[0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0]"
malik-tillman_21/22,"[(1, 23)]","[0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
malik-tillman_22/23,"[(13, 60), (13, 28)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88]"
malik-tillman_23/24,"[(1, 10)]","[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mamadou-doucoure_19/20,"[(1, 67)]","[0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mamadou-doucoure_20/21,"[(1, 77)]","[0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mamadou-doucoure_21/22,"[(1, 46), (4, 238)]","[0, 46, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mamadou-doucoure_22/23,"[(11, 294), (3, 42), (6, 102)]","[0, 0, 0, 42, 0, 0, 102, 0, 0, 0, 0, 294, 0, 0]"
mamadou-doucoure_23/24,"[(1, 137)]","[0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mamoudou-karamoko_19/20,"[(3, 70), (1, 25)]","[0, 25, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mamoudou-karamoko_20/21,"[(1, 197), (0, 10)]","[10, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mamoudou-karamoko_21/22,"[(11, 9), (3, 20)]","[0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]"
manu-kone_19/20,"[(4, 3), (4, 4), (8, 18), (5, 18)]","[0, 0, 0, 0, 7, 18, 0, 0, 18, 0, 0, 0, 0, 0]"
manu-kone_21/22,"[(10, 63)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0]"
manu-kone_22/23,"[(3, 68), (1, 20), (13, 6), (1, 35)]","[0, 55, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]"
manu-kone_23/24,"[(1, 32), (1, 4), (1, 5)]","[0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
manuel-akanji_19/20,"[(1, 14)]","[0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
manuel-akanji_20/21,"[(1, 23), (3, 6)]","[0, 23, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
manuel-akanji_21/22,"[(1, 3), (1, 27), (8, 9), (3, 35)]","[0, 30, 0, 35, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0]"
manuel-gulde_20/21,"[(1, 70)]","[0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
manuel-gulde_22/23,"[(13, 23), (11, 79), (5, 24), (6, 7)]","[0, 0, 0, 0, 0, 24, 7, 0, 0, 0, 0, 79, 0, 23]"
manuel-gulde_23/24,"[(1, 6)]","[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
manuel-neuer_21/22,"[(3, 32), (6, 3)]","[0, 0, 0, 32, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
manuel-neuer_22/23,"[(8, 311), (9, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 311, 24, 0, 0, 0, 0]"
manuel-neuer_23/24,"[(1, 19), (11, 7)]","[0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
manuel-prietl_19/20,"[(7, 12)]","[0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0]"
manuel-prietl_20/21,"[(1, 15), (1, 3)]","[0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
manuel-prietl_21/22,"[(11, 5), (11, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
manuel-prietl_22/23,"[(10, 37)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0]"
manuel-prietl_23/24,"[(3, 148)]","[0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
manuel-riemann_19/20,"[(3, 67)]","[0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
manuel-riemann_20/21,"[(7, 88)]","[0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0]"
manuel-riemann_21/22,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
manuel-riemann_23/24,"[(1, 19)]","[0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
manuel-schmiedebach_19/20,"[(1, 41), (5, 35)]","[0, 41, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0]"
marc-oliver-kempf_19/20,"[(11, 25), (2, 21), (13, 21)]","[0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 21]"
marc-oliver-kempf_20/21,"[(9, 63)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0]"
marc-oliver-kempf_21/22,"[(13, 31)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31]"
marc-oliver-kempf_22/23,"[(0, 2), (4, 7)]","[2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marc-oliver-kempf_23/24,"[(10, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0]"
marc-roca_21/22,"[(4, 45)]","[0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-halstenberg_19/20,"[(13, 7), (1, 17), (5, 7), (0, 11), (3, 11)]","[11, 17, 0, 11, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7]"
marcel-halstenberg_20/21,"[(13, 17), (1, 7)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17]"
marcel-halstenberg_21/22,"[(6, 196)]","[0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0]"
marcel-halstenberg_22/23,"[(1, 3), (5, 11)]","[0, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-halstenberg_23/24,"[(3, 4)]","[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-johnen_21/22,"[(2, 16), (3, 21)]","[0, 0, 16, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-lotka_21/22,"[(2, 14), (2, 14)]","[0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-risse_19/20,"[(3, 90), (13, 29), (13, 10), (13, 15)]","[0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54]"
marcel-risse_20/21,"[(1, 5), (11, 9), (13, 21)]","[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 21]"
marcel-risse_21/22,"[(1, 19), (5, 6)]","[0, 19, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-risse_22/23,"[(1, 12), (1, 15)]","[0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-sabitzer_19/20,"[(3, 8)]","[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-sabitzer_20/21,"[(8, 5), (1, 24)]","[0, 24, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]"
marcel-sabitzer_21/22,"[(1, 5), (8, 25)]","[0, 5, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0]"
marcel-sabitzer_22/23,"[(3, 36), (0, 3)]","[3, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-sabitzer_23/24,"[(11, 2), (8, 3), (13, 22)]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 22]"
marcel-schmelzer_19/20,"[(3, 25), (1, 14), (1, 53), (1, 23)]","[0, 90, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-schmelzer_20/21,"[(3, 715)]","[0, 0, 0, 715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-schuhen_19/20,"[(7, 65)]","[0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0]"
marcel-schuhen_20/21,"[(8, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0]"
marcel-schuhen_22/23,"[(13, 52)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52]"
marcel-sobottka_21/22,"[(5, 45), (13, 42)]","[0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 42]"
marcel-sobottka_22/23,"[(1, 9)]","[0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcel-sobottka_23/24,"[(1, 120), (13, 55)]","[0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55]"
marcel-tisserand_19/20,"[(11, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
marcel-tisserand_20/21,"[(13, 20)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20]"
marcel-tisserand_23/24,"[(13, 22)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22]"
marcel-wenig_22/23,"[(11, 15), (4, 61)]","[0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
marcel-wenig_23/24,"[(3, 128)]","[0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcelo-saracchi_19/20,"[(13, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]"
marcelo-saracchi_20/21,"[(1, 26), (0, 16), (0, 24)]","[40, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcelo-saracchi_21/22,"[(11, 48), (3, 187)]","[0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0]"
marcelo-saracchi_22/23,"[(9, 30), (13, 26)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 26]"
marcelo-saracchi_23/24,"[(1, 14)]","[0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcin-kaminski_19/20,"[(11, 7), (3, 214)]","[0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
marcin-kaminski_22/23,"[(5, 17), (11, 21), (11, 6), (12, 114)]","[0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 27, 114, 0]"
marco-friedl_20/21,"[(0, 21), (13, 10)]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]"
marco-friedl_21/22,"[(5, 28), (13, 11)]","[0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 11]"
marco-friedl_22/23,"[(11, 13), (13, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 3]"
marco-friedl_23/24,"[(10, 34), (1, 9), (5, 10), (5, 15)]","[0, 9, 0, 0, 0, 25, 0, 0, 0, 0, 34, 0, 0, 0]"
marco-hoger_22/23,"[(3, 217), (5, 10)]","[0, 0, 0, 217, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]"
marco-hoger_23/24,"[(3, 92)]","[0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marco-john_20/21,"[(4, 21), (11, 18), (0, 7)]","[7, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 18, 0, 0]"
marco-john_21/22,"[(9, 102), (11, 25), (9, 70)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 25, 0, 0]"
marco-john_22/23,"[(2, 14), (1, 4), (6, 9), (13, 28)]","[0, 4, 14, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 28]"
marco-john_23/24,"[(11, 17), (3, 202), (4, 34)]","[0, 0, 0, 202, 34, 0, 0, 0, 0, 0, 0, 17, 0, 0]"
marco-meyerhofer_19/20,"[(13, 42)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42]"
marco-meyerhofer_21/22,"[(4, 134), (1, 14)]","[0, 14, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marco-meyerhofer_22/23,"[(11, 9), (4, 26), (1, 24), (11, 3), (11, 34)]","[0, 24, 0, 0, 26, 0, 0, 0, 0, 0, 0, 46, 0, 0]"
marco-meyerhofer_23/24,"[(1, 9), (1, 4), (6, 16), (8, 18), (11, 4)]","[0, 13, 0, 0, 0, 0, 16, 0, 18, 0, 0, 4, 0, 0]"
marco-pasalic_20/21,"[(1, 14)]","[0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marco-pasalic_21/22,"[(9, 148), (10, 140)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 140, 0, 0, 0]"
marco-pasalic_22/23,"[(11, 9)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]"
marco-rente_20/21,"[(11, 9)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]"
marco-rente_21/22,"[(11, 4), (1, 37)]","[0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
marco-reus_19/20,"[(11, 79)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0]"
marco-reus_20/21,"[(4, 18), (1, 32)]","[0, 32, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marco-reus_21/22,"[(1, 24), (11, 7), (11, 21), (1, 11), (3, 4), (3, 3)]","[0, 35, 0, 7, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0]"
marco-reus_22/23,"[(11, 4), (11, 10), (4, 56), (4, 17), (4, 24)]","[0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 14, 0, 0]"
marco-reus_23/24,"[(11, 9)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]"
marco-richter_19/20,"[(13, 18)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18]"
marco-richter_20/21,"[(4, 14)]","[0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marco-richter_21/22,"[(8, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0]"
marco-richter_22/23,"[(1, 7), (11, 10)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
marco-russ_19/20,"[(4, 275)]","[0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcus-ingvartsen_19/20,"[(1, 21)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcus-ingvartsen_20/21,"[(5, 18), (1, 21)]","[0, 21, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0]"
marcus-ingvartsen_22/23,"[(4, 14), (10, 24)]","[0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 24, 0, 0, 0]"
marcus-thuram_19/20,"[(3, 3)]","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marcus-thuram_20/21,"[(13, 3), (3, 4), (4, 87)]","[0, 0, 0, 4, 87, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
marcus-thuram_21/22,"[(1, 31), (13, 4), (3, 59), (3, 10)]","[0, 31, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]"
marcus-thuram_22/23,"[(1, 18), (1, 3), (3, 9), (8, 3)]","[0, 21, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
marcus-thuram_23/24,"[(13, 12)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]"
marek-suchy_19/20,"[(0, 123)]","[123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marek-suchy_20/21,"[(1, 6)]","[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marijan-cavar_19/20,"[(13, 19), (1, 30)]","[0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19]"
marijan-cavar_20/21,"[(11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
marin-pongracic_19/20,"[(13, 42), (13, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49]"
marin-pongracic_22/23,"[(4, 133)]","[0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mario-gotze_19/20,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
mario-gotze_20/21,"[(1, 11), (0, 56), (1, 7)]","[56, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mario-gotze_21/22,"[(1, 7), (11, 10), (1, 14)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
mario-gotze_22/23,"[(13, 5), (4, 3)]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5]"
mario-gotze_23/24,"[(5, 3)]","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
marius-funk_21/22,"[(3, 116)]","[0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marius-funk_22/23,"[(11, 5), (3, 24)]","[0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
marius-liesegang_21/22,"[(3, 95)]","[0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marius-wolf_19/20,"[(1, 42), (4, 4)]","[0, 42, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marius-wolf_21/22,"[(13, 21), (4, 17)]","[0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 21]"
marius-wolf_22/23,"[(11, 5), (2, 60)]","[0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
marius-wolf_23/24,"[(10, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
mark-flekken_19/20,"[(10, 60)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0]"
mark-flekken_20/21,"[(7, 190)]","[0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0]"
mark-uth_20/21,"[(4, 11)]","[0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mark-uth_22/23,"[(0, 197), (0, 45), (11, 0), (13, 21)]","[242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21]"
mark-uth_23/24,"[(11, 9), (11, 17), (3, 85), (11, 18), (1, 33), (11, 13)]","[0, 33, 0, 85, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0]"
marko-grujic_21/22,"[(1, 39)]","[0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marko-grujic_22/23,"[(1, 10)]","[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marko-johansson_23/24,"[(0, 8)]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
markus-schubert_19/20,"[(3, 23), (1, 9), (0, 7)]","[7, 9, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
markus-schubert_21/22,"[(11, 4), (11, 9)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]"
markus-schubert_22/23,"[(3, 89)]","[0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
markus-suttner_19/20,"[(13, 20), (1, 48), (13, 16)]","[0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36]"
markus-suttner_20/21,"[(11, 10), (3, 55)]","[0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
markus-suttner_21/22,"[(0, 41), (1, 7)]","[41, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marlon-morgenstern_21/22,"[(9, 57)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0]"
marlon-morgenstern_22/23,"[(9, 58)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0]"
marlon-mustapha_21/22,"[(11, 4), (11, 11)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
marlon-mustapha_22/23,"[(11, 10), (13, 136)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 136]"
marlon-mustapha_23/24,"[(1, 4), (11, 11), (13, 6), (1, 10)]","[0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 6]"
marlon-ritter_20/21,"[(8, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]"
marlon-ritter_21/22,"[(1, 25)]","[0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marlon-ritter_22/23,"[(1, 11), (13, 14)]","[0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]"
marnon-busch_20/21,"[(1, 32)]","[0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marnon-busch_23/24,"[(3, 29), (1, 26)]","[0, 26, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marten-winkler_21/22,"[(10, 49), (1, 7), (1, 56)]","[0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0]"
marten-winkler_22/23,"[(1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marten-winkler_23/24,"[(4, 10)]","[0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
martin-harnik_19/20,"[(1, 11), (13, 19)]","[0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19]"
martin-hinteregger_19/20,"[(1, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
martin-hinteregger_20/21,"[(13, 35)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35]"
martin-hinteregger_21/22,"[(1, 56), (11, 4), (1, 7)]","[0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
marton-dardai_20/21,"[(13, 3), (3, 4), (1, 14)]","[0, 14, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
marton-dardai_21/22,"[(13, 18), (4, 25), (1, 17), (11, 3), (1, 7), (1, 14), (4, 28)]","[0, 38, 0, 0, 53, 0, 0, 0, 0, 0, 0, 3, 0, 18]"
marton-dardai_22/23,"[(8, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0]"
marton-dardai_23/24,"[(1, 12), (1, 9)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marvin-ducksch_20/21,"[(10, 4), (1, 7)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
marvin-ducksch_22/23,"[(1, 3)]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marvin-ducksch_23/24,"[(13, 13)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13]"
marvin-friedrich_21/22,"[(11, 7), (11, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
marvin-friedrich_22/23,"[(1, 17)]","[0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marvin-friedrich_23/24,"[(6, 6), (0, 3)]","[3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0]"
marvin-mehlem_20/21,"[(3, 161)]","[0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marvin-mehlem_23/24,"[(8, 67), (8, 54)]","[0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0]"
marvin-obuz_23/24,"[(1, 23)]","[0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marvin-pieringer_21/22,"[(2, 35)]","[0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marvin-pieringer_22/23,"[(8, 56)]","[0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0]"
marvin-plattenhardt_19/20,"[(2, 14), (4, 4), (13, 24)]","[0, 0, 14, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 24]"
marvin-plattenhardt_20/21,"[(11, 4), (13, 42)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 42]"
marvin-plattenhardt_21/22,"[(1, 11), (1, 4), (13, 18)]","[0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18]"
marwin-hitz_19/20,"[(5, 4), (5, 7)]","[0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0]"
marwin-hitz_20/21,"[(6, 21), (1, 3)]","[0, 3, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0]"
marwin-hitz_21/22,"[(1, 19)]","[0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
marwin-hitz_22/23,"[(11, 3), (11, 2)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
marwin-hitz_23/24,"[(4, 11)]","[0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
masaya-okugawa_19/20,"[(13, 16), (8, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 16]"
masaya-okugawa_22/23,"[(9, 52), (13, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 7]"
masaya-okugawa_23/24,"[(3, 27), (4, 14), (9, 103)]","[0, 0, 0, 27, 14, 0, 0, 0, 0, 103, 0, 0, 0, 0]"
matej-kovar_23/24,"[(1, 2)]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
matej-maglica_19/20,"[(4, 7)]","[0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
