name/season,shots,top-speed,duels-won,aerial-duels-won,crosses,fouls,distance,sprints,intensive-runs,injury_days_list,injury_days_vector
maximilian-beier_2023/2024,81.0,35.45,196.0,18.0,32.0,21.0,302.4,903.0,2264.0,"[(11, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
maximilian-eggestein_2019/2020,44.0,33.42,325.0,41.0,20.0,26.0,372.5,593.0,2430.0,"[(5, 7)]","[0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]"
maximilian-eggestein_2022/2023,16.0,31.15,257.0,59.0,10.0,27.0,311.2,506.0,2046.0,"[(7, 10)]","[0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0]"
maximilian-mittelstadt_2019/2020,22.0,33.48,254.0,46.0,60.0,22.0,233.3,552.0,1496.0,"[(7, 3)]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
maximilian-mittelstadt_2020/2021,18.0,34.17,264.0,26.0,49.0,23.0,209.9,448.0,1287.0,"[(2, 22)]","[0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
maximilian-mittelstadt_2023/2024,22.0,32.97,319.0,35.0,75.0,25.0,259.7,629.0,1658.0,"[(10, 30)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0]"
maximilian-philipp_2020/2021,30.0,32.61,106.0,14.0,5.0,17.0,118.9,230.0,798.0,"[(1, 17)]","[0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
maximilian-philipp_2022/2023,13.0,34.22,66.0,8.0,1.0,7.0,70.2,153.0,453.0,"[(4, 6)]","[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
maximilian-wober_2023/2024,18.0,32.74,233.0,62.0,16.0,26.0,246.8,347.0,1192.0,"[(1, 22), (1, 4), (11, 7), (11, 7)]","[0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]"
maya-yoshida_2022/2023,12.0,32.14,247.0,110.0,3.0,20.0,272.8,347.0,1327.0,"[(3, 5)]","[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mergim-berisha_2022/2023,56.0,33.26,145.0,42.0,24.0,27.0,179.6,495.0,1194.0,"[(4, 32)]","[0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mergim-berisha_2023/2024,10.0,32.44,19.0,3.0,2.0,4.0,33.8,73.0,206.0,"[(3, 193)]","[0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
merlin-rohl_2023/2024,25.0,34.9,171.0,21.0,8.0,34.0,195.0,585.0,1527.0,"[(1, 26), (12, 7)]","[0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0]"
michael-frey_2022/2023,28.0,31.95,147.0,54.0,7.0,29.0,105.2,301.0,802.0,"[(8, 37)]","[0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0]"
michael-gregoritsch_2021/2022,41.0,31.52,204.0,103.0,8.0,17.0,164.0,534.0,1258.0,"[(1, 14)]","[0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
michael-gregoritsch_2022/2023,67.0,32.21,284.0,148.0,13.0,25.0,239.4,574.0,1585.0,"[(4, 8), (11, 4), (0, 0)]","[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
michael-gregoritsch_2023/2024,75.0,30.93,189.0,88.0,8.0,16.0,192.8,373.0,1182.0,"[(8, 33)]","[0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0]"
michael-lang_2019/2020,4.0,32.19,41.0,11.0,13.0,5.0,68.6,91.0,373.0,"[(1, 22)]","[0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
michael-parensen_2019/2020,3.0,32.25,65.0,24.0,3.0,14.0,74.3,90.0,397.0,"[(1, 10), (5, 5)]","[0, 10, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
mijat-gacinovic_2019/2020,26.0,33.47,137.0,8.0,9.0,17.0,139.9,434.0,1212.0,"[(13, 3), (13, 4), (1, 6), (13, 12)]","[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19]"
mijat-gacinovic_2020/2021,13.0,32.85,95.0,10.0,21.0,13.0,119.5,389.0,988.0,"[(4, 27)]","[0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
milos-pantovic_2021/2022,24.0,33.87,158.0,19.0,29.0,23.0,208.0,469.0,1538.0,"[(0, 4)]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
milos-veljkovic_2023/2024,3.0,30.69,135.0,49.0,10.0,10.0,234.9,241.0,1152.0,"[(11, 9), (3, 63), (3, 5), (0, 5), (5, 21)]","[5, 0, 0, 68, 0, 21, 0, 0, 0, 0, 0, 9, 0, 0]"
milot-rashica_2019/2020,75.0,34.41,264.0,10.0,67.0,27.0,278.9,642.0,1751.0,"[(4, 7), (1, 28)]","[0, 28, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
milot-rashica_2020/2021,43.0,33.27,156.0,6.0,44.0,15.0,183.9,453.0,1226.0,"[(13, 7), (13, 41), (3, 41)]","[0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48]"
mitchel-bakker_2021/2022,10.0,35.58,204.0,17.0,28.0,14.0,215.1,519.0,1308.0,"[(4, 46), (1, 8), (1, 5)]","[0, 13, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mitchell-weiser_2019/2020,7.0,31.5,198.0,27.0,20.0,16.0,145.4,271.0,954.0,"[(4, 53), (4, 32)]","[0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mitchell-weiser_2020/2021,2.0,31.36,24.0,3.0,4.0,2.0,27.9,47.0,180.0,"[(13, 53)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53]"
mitchell-weiser_2022/2023,27.0,35.12,374.0,33.0,61.0,36.0,315.1,853.0,2557.0,"[(1, 64), (4, 17)]","[0, 64, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mitchell-weiser_2023/2024,41.0,34.42,285.0,29.0,68.0,28.0,329.2,876.0,2518.0,"[(13, 10), (1, 5)]","[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10]"
mohamed-drager_2019/2020,13.0,33.69,151.0,15.0,33.0,16.0,182.8,477.0,1281.0,"[(8, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0]"
mohamed-simakan_2021/2022,11.0,33.17,261.0,81.0,5.0,25.0,222.4,442.0,1221.0,"[(1, 7)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mohamed-simakan_2022/2023,10.0,33.83,180.0,50.0,10.0,21.0,167.1,405.0,1049.0,"[(1, 2), (5, 6), (9, 4), (5, 7)]","[0, 2, 0, 0, 0, 13, 0, 0, 0, 4, 0, 0, 0, 0]"
mohamed-simakan_2023/2024,29.0,34.15,253.0,77.0,10.0,33.0,245.7,525.0,1445.0,"[(1, 2)]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
moritz-broni-kwarteng_2023/2024,14.0,32.5,32.0,2.0,4.0,5.0,36.7,120.0,299.0,"[(3, 119), (0, 91)]","[91, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
moritz-jenz_2022/2023,10.0,33.23,94.0,36.0,1.0,19.0,103.2,149.0,569.0,"[(1, 15), (1, 14)]","[0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
morten-thorsby_2022/2023,9.0,32.02,84.0,23.0,2.0,20.0,122.2,234.0,1055.0,"[(11, 11)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]"
moussa-diaby_2022/2023,78.0,36.52,181.0,5.0,62.0,16.0,307.4,865.0,2037.0,"[(1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
moussa-niakhate_2021/2022,12.0,34.93,286.0,74.0,14.0,28.0,288.3,494.0,1539.0,"[(13, 16)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16]"
munas-dabbur_2019/2020,24.0,31.36,93.0,12.0,6.0,22.0,92.7,185.0,611.0,"[(3, 66)]","[0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
munas-dabbur_2020/2021,29.0,32.78,122.0,18.0,8.0,18.0,116.4,261.0,826.0,"[(11, 11), (1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]"
munas-dabbur_2021/2022,31.0,31.2,162.0,21.0,5.0,24.0,161.6,313.0,1049.0,"[(11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
munas-dabbur_2022/2023,22.0,30.88,103.0,12.0,5.0,13.0,111.5,231.0,771.0,"[(9, 71)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0]"
myziane-maolida_2021/2022,14.0,32.37,76.0,6.0,6.0,10.0,86.7,284.0,643.0,"[(3, 10), (13, 28)]","[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28]"
nabil-bentaleb_2020/2021,2.0,30.88,64.0,6.0,1.0,11.0,68.1,102.0,431.0,"[(0, 106), (0, 10)]","[116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nacho-ferri_2023/2024,4.0,32.08,19.0,4.0,2.0,1.0,13.1,33.0,88.0,"[(4, 11), (4, 15)]","[0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nadiem-amiri_2019/2020,43.0,31.88,192.0,11.0,17.0,23.0,242.2,472.0,1579.0,"[(9, 34)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0]"
nadiem-amiri_2021/2022,8.0,30.93,44.0,2.0,2.0,2.0,48.2,121.0,324.0,"[(11, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0]"
nana-ampomah_2019/2020,15.0,32.34,58.0,3.0,9.0,15.0,57.5,163.0,405.0,"[(13, 42)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42]"
naouirou-ahamada_2022/2023,15.0,33.91,119.0,8.0,6.0,16.0,171.0,384.0,1210.0,"[(4, 53), (4, 2)]","[0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nassim-boujellab_2020/2021,13.0,31.89,71.0,13.0,3.0,16.0,93.4,185.0,657.0,"[(10, 113)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0]"
nathan-de-medina_2021/2022,5.0,33.47,82.0,9.0,5.0,13.0,85.1,207.0,509.0,"[(11, 12)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0]"
nathan-ngoumou_2023/2024,30.0,35.47,167.0,12.0,23.0,13.0,165.2,525.0,1329.0,"[(4, 5)]","[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
neven-subotic_2019/2020,11.0,30.44,199.0,77.0,5.0,17.0,224.2,245.0,1036.0,"[(1, 2), (1, 5)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nick-viergever_2021/2022,1.0,33.84,169.0,35.0,1.0,13.0,233.3,352.0,1171.0,"[(4, 55)]","[0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nick-woltemade_2020/2021,5.0,32.9,27.0,2.0,1.0,3.0,21.5,36.0,134.0,"[(10, 60)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0]"
nick-woltemade_2023/2024,20.0,34.0,212.0,31.0,4.0,17.0,157.2,264.0,906.0,"[(5, 4)]","[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
niclas-fullkrug_2019/2020,18.0,32.98,65.0,33.0,3.0,8.0,50.3,108.0,313.0,"[(11, 7), (3, 259)]","[0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
niclas-fullkrug_2020/2021,37.0,32.0,143.0,65.0,2.0,14.0,120.4,243.0,782.0,"[(4, 14), (4, 28), (8, 66)]","[0, 0, 0, 0, 42, 0, 0, 0, 66, 0, 0, 0, 0, 0]"
niclas-fullkrug_2022/2023,76.0,32.29,369.0,165.0,15.0,29.0,273.4,430.0,1545.0,"[(8, 25), (8, 9), (5, 3), (1, 3)]","[0, 3, 0, 0, 0, 3, 0, 0, 34, 0, 0, 0, 0, 0]"
niclas-fullkrug_2023/2024,55.0,32.46,237.0,98.0,5.0,26.0,285.2,511.0,1731.0,"[(11, 2), (1, 11)]","[0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
nico-elvedi_2019/2020,10.0,35.23,314.0,106.0,1.0,24.0,296.7,386.0,1321.0,"[(5, 7), (1, 11)]","[0, 11, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]"
nico-elvedi_2023/2024,15.0,34.18,272.0,103.0,2.0,13.0,275.7,343.0,1160.0,"[(1, 2), (3, 10)]","[0, 2, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nico-schlotterbeck_2020/2021,22.0,33.53,220.0,51.0,5.0,22.0,156.8,234.0,843.0,"[(13, 56), (1, 46)]","[0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56]"
nico-schlotterbeck_2021/2022,38.0,33.59,394.0,128.0,8.0,32.0,294.3,491.0,1504.0,"[(1, 14)]","[0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nico-schlotterbeck_2022/2023,20.0,33.99,255.0,75.0,5.0,14.0,243.5,370.0,1267.0,"[(13, 12), (1, 18), (1, 3)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]"
nico-schulz_2019/2020,5.0,34.39,60.0,4.0,11.0,12.0,72.9,164.0,433.0,"[(1, 27), (4, 38)]","[0, 27, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nico-schulz_2020/2021,3.0,35.24,64.0,9.0,14.0,8.0,28.3,88.0,187.0,"[(1, 24), (8, 25)]","[0, 24, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0]"
nico-schulz_2021/2022,4.0,34.17,82.0,11.0,5.0,12.0,103.0,233.0,592.0,"[(1, 24), (1, 30), (1, 29)]","[0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nicolai-rapp_2022/2023,1.0,30.03,13.0,2.0,1.0,2.0,12.0,18.0,67.0,"[(1, 39), (1, 16), (5, 4), (13, 28)]","[0, 55, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 28]"
nicolas-gonzalez_2020/2021,50.0,35.22,148.0,41.0,5.0,13.0,107.9,394.0,798.0,"[(1, 70), (1, 35), (3, 17), (11, 10), (1, 28)]","[0, 133, 0, 17, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
nicolas-hofler_2019/2020,25.0,32.31,385.0,72.0,2.0,50.0,348.6,562.0,1964.0,"[(4, 21)]","[0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
niklas-dorsch_2023/2024,14.0,32.85,133.0,17.0,2.0,18.0,173.9,231.0,845.0,"[(4, 43), (0, 18)]","[18, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
niklas-moisander_2019/2020,14.0,32.41,177.0,37.0,2.0,29.0,234.3,303.0,1249.0,"[(1, 3), (11, 39), (1, 47)]","[0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0]"
niklas-schmidt_2022/2023,21.0,32.72,142.0,13.0,16.0,18.0,136.6,177.0,744.0,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
niklas-stark_2019/2020,10.0,33.85,173.0,36.0,2.0,26.0,201.0,382.0,1077.0,"[(13, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]"
niklas-sule_2019/2020,6.0,33.18,50.0,17.0,1.0,6.0,69.8,102.0,297.0,"[(11, 45), (3, 28)]","[0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0]"
niklas-sule_2020/2021,21.0,34.05,162.0,33.0,8.0,9.0,174.0,303.0,914.0,"[(1, 18), (13, 3), (3, 4)]","[0, 18, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
niklas-sule_2021/2022,16.0,33.66,163.0,51.0,6.0,10.0,216.1,349.0,1094.0,"[(1, 11), (5, 3), (5, 4), (0, 3)]","[3, 11, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]"
niklas-sule_2022/2023,32.0,34.59,166.0,46.0,14.0,8.0,236.9,374.0,1093.0,"[(1, 18)]","[0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
niklas-sule_2023/2024,5.0,33.87,98.0,20.0,2.0,10.0,170.6,242.0,735.0,"[(11, 7), (11, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0]"
niklas-tauer_2021/2022,2.0,32.6,53.0,14.0,1.0,7.0,61.3,85.0,309.0,"[(2, 4)]","[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
niklas-tauer_2022/2023,1.0,32.74,9.0,1.0,1.0,1.0,12.5,20.0,62.0,"[(1, 17), (13, 35)]","[0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35]"
nikolas-nartey_2021/2022,1.0,33.83,45.0,11.0,4.0,11.0,53.3,120.0,390.0,"[(3, 150), (3, 7), (1, 3), (11, 17)]","[0, 3, 0, 157, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0]"
nikolas-nartey_2022/2023,4.0,33.14,72.0,13.0,6.0,4.0,61.0,119.0,417.0,"[(5, 15), (13, 4), (1, 21), (11, 11), (10, 21)]","[0, 21, 0, 0, 0, 15, 0, 0, 0, 0, 21, 11, 0, 4]"
nils-petersen_2021/2022,13.0,30.61,63.0,28.0,2.0,2.0,80.8,140.0,519.0,"[(11, 7), (3, 41), (11, 36), (3, 18)]","[0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0]"
noah-katterbach_2019/2020,3.0,33.49,187.0,21.0,15.0,10.0,150.6,297.0,860.0,"[(4, 20), (1, 8), (1, 39)]","[0, 47, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
noah-sarenren-bazee_2021/2022,7.0,35.9,45.0,10.0,7.0,5.0,36.1,134.0,306.0,"[(3, 301), (3, 39)]","[0, 0, 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nordi-mukiele_2019/2020,20.0,34.7,275.0,56.0,22.0,15.0,213.6,518.0,1406.0,"[(1, 15)]","[0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nordi-mukiele_2020/2021,17.0,33.86,245.0,66.0,35.0,40.0,201.9,450.0,1354.0,"[(1, 8)]","[0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
noussair-mazraoui_2022/2023,8.0,33.72,142.0,19.0,12.0,14.0,129.5,286.0,783.0,"[(1, 7), (0, 4)]","[4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
noussair-mazraoui_2023/2024,12.0,33.46,155.0,22.0,11.0,9.0,141.0,268.0,731.0,"[(1, 28), (11, 10), (1, 47), (11, 3), (1, 8)]","[0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]"
nuri-sahin_2019/2020,12.0,27.65,135.0,24.0,11.0,22.0,154.0,70.0,511.0,"[(0, 37)]","[37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
odilon-kossounou_2022/2023,3.0,34.47,159.0,43.0,1.0,17.0,185.0,336.0,1170.0,"[(1, 49), (1, 50)]","[0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
oliver-fink_2019/2020,7.0,32.82,147.0,45.0,10.0,11.0,89.7,197.0,602.0,"[(13, 20), (13, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30]"
olivier-deman_2023/2024,16.0,32.09,148.0,24.0,31.0,25.0,193.1,469.0,1470.0,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
omar-alderete_2020/2021,4.0,32.88,149.0,42.0,1.0,22.0,129.7,180.0,702.0,"[(0, 7)]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
omar-marmoush_2021/2022,52.0,34.92,236.0,32.0,13.0,31.0,183.8,569.0,1311.0,"[(1, 5), (4, 33)]","[0, 5, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
omar-marmoush_2023/2024,75.0,35.77,297.0,27.0,8.0,27.0,263.6,844.0,1773.0,"[(11, 10), (11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]"
omar-mascarell_2019/2020,9.0,30.63,274.0,74.0,3.0,24.0,268.8,385.0,1643.0,"[(13, 102)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102]"
omar-mascarell_2020/2021,10.0,32.1,211.0,34.0,1.0,24.0,234.1,325.0,1425.0,"[(1, 48), (1, 28)]","[0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
omer-toprak_2019/2020,5.0,33.37,73.0,30.0,2.0,5.0,79.7,102.0,340.0,"[(11, 11), (10, 91), (1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 91, 11, 0, 0]"
ondrej-duda_2022/2023,12.0,30.89,84.0,4.0,7.0,16.0,94.3,137.0,666.0,"[(3, 86)]","[0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
orel-mangala_2020/2021,28.0,32.01,291.0,11.0,6.0,32.0,263.0,490.0,1787.0,"[(1, 108)]","[0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
orel-mangala_2021/2022,16.0,31.55,218.0,15.0,6.0,24.0,222.5,381.0,1521.0,"[(13, 6), (1, 55)]","[0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]"
oscar-vilhelmsson_2023/2024,28.0,32.82,134.0,44.0,6.0,28.0,166.0,291.0,1010.0,"[(11, 17)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0]"
ozan-kabak_2023/2024,18.0,33.21,261.0,88.0,2.0,29.0,264.7,403.0,1340.0,"[(9, 23), (11, 2)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 2, 0, 0]"
paco-alcacer_2019/2020,17.0,33.55,23.0,4.0,1.0,2.0,57.0,148.0,314.0,"[(1, 7), (3, 10), (4, 30)]","[0, 7, 0, 10, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pascal-stenzel_2021/2022,8.0,31.02,90.0,17.0,8.0,13.0,108.3,180.0,646.0,"[(5, 35), (1, 7)]","[0, 7, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0]"
pascal-stenzel_2022/2023,2.0,31.09,27.0,1.0,6.0,3.0,45.0,72.0,304.0,"[(1, 39)]","[0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
pascal-stenzel_2023/2024,14.0,32.44,100.0,15.0,18.0,16.0,136.4,235.0,859.0,"[(1, 3)]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
patrick-herrmann_2020/2021,20.0,31.88,102.0,5.0,13.0,12.0,125.1,275.0,831.0,"[(1, 3)]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
patrick-osterhage_2022/2023,7.0,34.26,109.0,15.0,9.0,18.0,139.3,382.0,1071.0,"[(1, 55), (1, 11), (1, 18), (1, 4)]","[0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
patrick-osterhage_2023/2024,22.0,34.58,219.0,30.0,10.0,20.0,249.9,649.0,1852.0,"[(8, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0]"
patrick-wimmer_2021/2022,55.0,34.65,404.0,51.0,23.0,44.0,239.4,664.0,1589.0,"[(11, 7), (2, 11), (2, 11), (13, 14), (4, 25)]","[0, 0, 22, 0, 25, 0, 0, 0, 0, 0, 0, 7, 0, 14]"
patrick-wimmer_2022/2023,29.0,34.58,223.0,23.0,26.0,38.0,201.5,594.0,1534.0,"[(4, 7), (2, 31)]","[0, 0, 31, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
patrick-wimmer_2023/2024,11.0,33.56,93.0,13.0,7.0,13.0,71.2,195.0,474.0,"[(10, 109), (11, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 6, 0, 0]"
patrik-schick_2019/2020,48.0,33.08,157.0,60.0,1.0,15.0,158.8,383.0,992.0,"[(3, 7), (4, 35), (4, 14)]","[0, 0, 0, 7, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
patrik-schick_2021/2022,89.0,34.36,182.0,71.0,2.0,12.0,229.1,527.0,1317.0,"[(1, 39), (11, 10), (4, 21)]","[0, 39, 0, 0, 21, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
patrik-schick_2022/2023,31.0,34.57,102.0,36.0,2.0,5.0,108.3,201.0,547.0,"[(13, 215), (13, 104), (13, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 323]"
paul-seguin_2021/2022,15.0,31.04,240.0,35.0,19.0,40.0,273.3,438.0,1811.0,"[(1, 35)]","[0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
paul-seguin_2022/2023,16.0,31.13,63.0,11.0,14.0,12.0,95.2,197.0,726.0,"[(1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
paulo-otavio_2020/2021,13.0,35.52,303.0,34.0,54.0,25.0,219.9,749.0,1695.0,"[(1, 38), (4, 112)]","[0, 38, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
paulo-otavio_2021/2022,4.0,33.37,59.0,8.0,19.0,2.0,40.8,160.0,357.0,"[(3, 238), (4, 77)]","[0, 0, 0, 238, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
paulo-otavio_2022/2023,18.0,35.51,281.0,35.0,48.0,24.0,240.8,776.0,1848.0,"[(4, 74), (8, 3)]","[0, 0, 0, 0, 74, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
